gcid,levelid,longitude,latitude,chinese_name,english_name,code1,code2,code3,code4,code5,alias1,alias2,alias3,alias4,alias5,area,population,owner,continentid,countryid,provinceid,cityid,countyid,townid,villageid,buildingid,comments
1371,5,111.280811,30.694406,宜昌,,420500,0717,420500000000,,,宜昌市,,,,,,,1016,2,100,1016,1371,,,,,
1372,5,112.116333,32.010943,襄阳,,420600,0710,420600000000,,,襄阳市,,,,,,,1016,2,100,1016,1372,,,,,
1373,5,114.889802,30.394636,鄂州,,420700,0711,420700000000,,,鄂州市,,,,,,,1016,2,100,1016,1373,,,,,
1374,5,112.193437,31.037638,荆门,,420800,0724,420800000000,,,荆门市,,,,,,,1016,2,100,1016,1374,,,,,
1375,5,113.911418,30.927047,孝感,,420900,0712,420900000000,,,孝感市,,,,,,,1016,2,100,1016,1375,,,,,
1376,5,112.234031,30.337722,荆州,,421000,0716,421000000000,,,荆州市,,,,,,,1016,2,100,1016,1376,,,,,
1377,5,114.867254,30.456571,黄冈,,421100,0713,421100000000,,,黄冈市,,,,,,,1016,2,100,1016,1377,,,,,
1378,5,114.317086,29.843908,咸宁,,421200,0715,421200000000,,,咸宁市,,,,,,,1016,2,100,1016,1378,,,,,
1379,5,113.376241,31.692089,随州,,421300,0722,421300000000,,,随州市,,,,,,,1016,2,100,1016,1379,,,,,
1380,5,109.483302,30.274725,恩施州,,422800,0718,422800000000,,,恩施土家族苗族自治州,恩施,,,,,,1016,2,100,1016,1380,,,,,
1381,5,114.336363,30.548857,省直辖县级行政区划,,420000,,429000000000,,,,,,,,,,1016,2,100,1016,1381,,,,,
1382,5,112.933364,28.231717,长沙,,430100,0731,430100000000,,,长沙市,,,,,,,1017,2,100,1017,1382,,,,,
1383,5,113.128173,27.830691,株洲,,430200,0733,430200000000,,,株洲市,,,,,,,1017,2,100,1017,1383,,,,,
1384,5,112.938619,27.833187,湘潭,,430300,0732,430300000000,,,湘潭市,,,,,,,1017,2,100,1017,1384,,,,,
1385,5,112.566762,26.896816,衡阳,,430400,0734,430400000000,,,衡阳市,,,,,,,1017,2,100,1017,1385,,,,,
1386,5,111.462227,27.242137,邵阳,,430500,0739,430500000000,,,邵阳市,,,,,,,1017,2,100,1017,1386,,,,,
1387,5,113.122994,29.35966,岳阳,,430600,0730,430600000000,,,岳阳市,,,,,,,1017,2,100,1017,1387,,,,,
1388,5,111.692887,29.034698,常德,,430700,0736,430700000000,,,常德市,,,,,,,1017,2,100,1017,1388,,,,,
1389,5,110.474248,29.119961,张家界,,430800,0744,430800000000,,,张家界市,,,,,,,1017,2,100,1017,1389,,,,,
1390,5,112.349471,28.55701,益阳,,430900,0737,430900000000,,,益阳市,,,,,,,1017,2,100,1017,1390,,,,,
1391,5,113.009209,25.773467,郴州,,431000,0735,431000000000,,,郴州市,,,,,,,1017,2,100,1017,1391,,,,,
1392,5,111.608199,26.42398,永州,,431100,0746,431100000000,,,永州市,,,,,,,1017,2,100,1017,1392,,,,,
1393,5,109.993809,27.558295,怀化,,431200,0745,431200000000,,,怀化市,,,,,,,1017,2,100,1017,1393,,,,,
1394,5,111.987983,27.703378,娄底,,431300,0738,431300000000,,,娄底市,,,,,,,1017,2,100,1017,1394,,,,,
1395,5,109.73444,28.315337,湘西,,433100,0743,433100000000,,,湘西土家族苗族自治州,湘西州,,,,,,1017,2,100,1017,1395,,,,,
1396,5,113.259104,23.131839,广州,,440100,020,440100000000,,,广州市,,,,,,,1018,2,100,1018,1396,,,,,
1397,5,113.592332,24.813464,韶关,,440200,0751,440200000000,,,韶关市,,,,,,,1018,2,100,1018,1397,,,,,
1398,5,114.052754,22.545816,深圳,,440300,0755,440300000000,,,深圳市,,,,,,,1018,2,100,1018,1398,,,,,
1399,5,113.571687,22.27373,珠海,,440400,0756,440400000000,,,珠海市,,,,,,,1018,2,100,1018,1399,,,,,
1400,5,116.677504,23.356748,汕头,,440500,0754,440500000000,,,汕头市,,,,,,,1018,2,100,1018,1400,,,,,
1401,5,113.115933,23.024101,佛山,,440600,0757,440600000000,,,佛山市,,,,,,,1018,2,100,1018,1401,,,,,
1402,5,113.076451,22.581429,江门,,440700,0750,440700000000,,,江门市,,,,,,,1018,2,100,1018,1402,,,,,
1403,5,110.354881,21.273089,湛江,,440800,0759,440800000000,,,湛江市,,,,,,,1018,2,100,1018,1403,,,,,
1404,5,110.920944,21.665775,茂名,,440900,0668,440900000000,,,茂名市,,,,,,,1018,2,100,1018,1404,,,,,
1405,5,112.459836,23.049812,肇庆,,441200,0758,441200000000,,,肇庆市,,,,,,,1018,2,100,1018,1405,,,,,
1406,5,114.411228,23.114345,惠州,,441300,0752,441300000000,,,惠州市,,,,,,,1018,2,100,1018,1406,,,,,
1407,5,116.117412,24.291242,梅州,,441400,0753,441400000000,,,梅州市,,,,,,,1018,2,100,1018,1407,,,,,
1408,5,115.370337,22.788846,汕尾,,441500,0660,441500000000,,,汕尾市,,,,,,,1018,2,100,1018,1408,,,,,
1409,5,114.695747,23.746188,河源,,441600,0762,441600000000,,,河源市,,,,,,,1018,2,100,1018,1409,,,,,
1410,5,111.977156,21.860689,阳江,,441700,0662,441700000000,,,阳江市,,,,,,,1018,2,100,1018,1410,,,,,
1411,5,113.050549,23.684223,清远,,441800,0763,441800000000,,,清远市,,,,,,,1018,2,100,1018,1411,,,,,
1412,5,113.746572,23.023259,东莞,,441900,0769,441900000000,,,东莞市,,,,,,,1018,2,100,1018,1412,,,,,
1413,5,113.3873,22.520334,中山,,442000,0760,442000000000,,,中山市,,,,,,,1018,2,100,1018,1413,,,,,
1414,5,116.618238,23.659696,潮州,,445100,0768,445100000000,,,潮州市,,,,,,,1018,2,100,1018,1414,,,,,
1415,5,116.368122,23.55239,揭阳,,445200,0663,445200000000,,,揭阳市,,,,,,,1018,2,100,1018,1415,,,,,
1416,5,112.039171,22.917752,云浮,,445300,0766,445300000000,,,云浮市,,,,,,,1018,2,100,1018,1416,,,,,
1417,5,108.362471,22.819688,南宁,,450100,0771,450100000000,,,南宁市,,,,,,,1019,2,100,1019,1417,,,,,
1418,5,109.411346,24.328191,柳州,,450200,0772,450200000000,,,柳州市,,,,,,,1019,2,100,1019,1418,,,,,
1419,5,110.285609,25.276401,桂林,,450300,0773,450300000000,,,桂林市,,,,,,,1019,2,100,1019,1419,,,,,
1420,5,111.274007,23.479553,梧州,,450400,0774,450400000000,,,梧州市,,,,,,,1019,2,100,1019,1420,,,,,
1421,5,109.115634,21.483641,北海,,450500,0779,450500000000,,,北海市,,,,,,,1019,2,100,1019,1421,,,,,
1422,5,108.349852,21.689347,防城港,,450600,0770,450600000000,,,防城港市,,,,,,,1019,2,100,1019,1422,,,,,
1423,5,108.650389,21.982818,钦州,,450700,0777,450700000000,,,钦州市,,,,,,,1019,2,100,1019,1423,,,,,
1424,5,109.594735,23.114431,贵港,,450800,1755,450800000000,,,贵港市,,,,,,,1019,2,100,1019,1424,,,,,
1425,5,110.160258,22.639154,玉林,,450900,0775,450900000000,,,玉林市,,,,,,,1019,2,100,1019,1425,,,,,
1426,5,106.61479,23.905237,百色,,451000,0776,451000000000,,,百色市,,,,,,,1019,2,100,1019,1426,,,,,
1427,5,111.561581,24.406618,贺州,,451100,1774,451100000000,,,贺州市,,,,,,,1019,2,100,1019,1427,,,,,
1428,5,108.081008,24.695683,河池,,451200,0778,451200000000,,,河池市,,,,,,,1019,2,100,1019,1428,,,,,
1429,5,109.217163,23.752945,来宾,,451300,1772,451300000000,,,来宾市,,,,,,,1019,2,100,1019,1429,,,,,
1430,5,107.360556,22.379281,崇左,,451400,1771,451400000000,,,崇左市,,,,,,,1019,2,100,1019,1430,,,,,
1431,5,110.193998,20.046112,海口,,460100,0898,460100000000,,,海口市,,,,,,,1020,2,100,1020,1431,,,,,
1432,5,109.507825,18.254552,三亚,,460200,0899,460200000000,,,三亚市,,,,,,,1020,2,100,1020,1432,,,,,
1433,5,112.333783,16.83347,三沙,,460300,2898,460300000000,,,三沙市,,,,,,,1020,2,100,1020,1433,,,,,
1434,5,109.576801,19.523108,儋州,,460400,0805,460400000000,,,儋州市,,,,,,,1020,2,100,1020,1434,,,,,
1435,5,110.344819,20.019379,省直辖县级行政区划,,460000,,469000000000,,,,,,,,,,1020,2,100,1020,1435,,,,,
1436,5,106.547838,29.565858,市辖区,,500000,023,500100000000,,,,,,,,,,1021,2,100,1021,1436,,,,,
1437,5,106.547838,29.565858,县,,500200,,500200000000,,,,,,,,,,1021,2,100,1021,1437,,,,,
1438,5,104.064036,30.574723,成都,,510100,028,510100000000,,,成都市,,,,,,,1022,2,100,1022,1438,,,,,
1439,5,104.775746,29.34189,自贡,,510300,0813,510300000000,,,自贡市,,,,,,,1022,2,100,1022,1439,,,,,
1440,5,101.717063,26.585915,攀枝花,,510400,0812,510400000000,,,攀枝花市,,,,,,,1022,2,100,1022,1440,,,,,
1441,5,105.438667,28.874848,泸州,,510500,0830,510500000000,,,泸州市,,,,,,,1022,2,100,1022,1441,,,,,
1442,5,104.395212,31.128996,德阳,,510600,0838,510600000000,,,德阳市,,,,,,,1022,2,100,1022,1442,,,,,
1443,5,104.676497,31.469726,绵阳,,510700,0816,510700000000,,,绵阳市,,,,,,,1022,2,100,1022,1443,,,,,
1444,5,105.839651,32.437835,广元,,510800,0839,510800000000,,,广元市,,,,,,,1022,2,100,1022,1444,,,,,
1445,5,105.589489,30.535641,遂宁,,510900,0825,510900000000,,,遂宁市,,,,,,,1022,2,100,1022,1445,,,,,
1446,5,105.055206,29.582804,内江,,511000,1832,511000000000,,,内江市,,,,,,,1022,2,100,1022,1446,,,,,
1447,5,103.763359,29.554862,乐山,,511100,0833,511100000000,,,乐山市,,,,,,,1022,2,100,1022,1447,,,,,
1448,5,106.106679,30.840075,南充,,511300,0817,511300000000,,,南充市,,,,,,,1022,2,100,1022,1448,,,,,
1449,5,103.846436,30.078261,眉山,,511400,1833,511400000000,,,眉山市,,,,,,,1022,2,100,1022,1449,,,,,
1450,5,104.640832,28.755196,宜宾,,511500,0831,511500000000,,,宜宾市,,,,,,,1022,2,100,1022,1450,,,,,
1451,5,106.62942,30.458737,广安,,511600,0826,511600000000,,,广安市,,,,,,,1022,2,100,1022,1451,,,,,
1452,5,107.463368,31.211717,达州,,511700,0818,511700000000,,,达州市,,,,,,,1022,2,100,1022,1452,,,,,
1453,5,103.011394,29.983197,雅安,,511800,0835,511800000000,,,雅安市,,,,,,,1022,2,100,1022,1453,,,,,
1454,5,106.743332,31.870084,巴中,,511900,0827,511900000000,,,巴中市,,,,,,,1022,2,100,1022,1454,,,,,
1455,5,104.625232,30.131748,资阳,,512000,0832,512000000000,,,资阳市,,,,,,,1022,2,100,1022,1455,,,,,
1456,5,102.223009,31.901658,阿坝,,513200,0837,513200000000,,,阿坝藏族羌族自治州,阿坝州,,,,,,1022,2,100,1022,1456,,,,,
1457,5,101.960791,30.052341,甘孜,,513300,0836,513300000000,,,甘孜藏族自治州,甘孜州,,,,,,1022,2,100,1022,1457,,,,,
1458,5,102.26584,27.885042,凉山,,513400,0834,513400000000,,,凉山彝族自治州,凉山州,,,,,,1022,2,100,1022,1458,,,,,
1459,5,106.626584,26.65133,贵阳,,520100,0851,520100000000,,,贵阳市,,,,,,,1023,2,100,1023,1459,,,,,
1460,5,104.827821,26.596286,六盘水,,520200,0858,520200000000,,,六盘水市,,,,,,,1023,2,100,1023,1460,,,,,
1461,5,106.923566,27.729185,遵义,,520300,0852,520300000000,,,遵义市,,,,,,,1023,2,100,1023,1461,,,,,
1462,5,105.944227,26.256602,安顺,,520400,0853,520400000000,,,安顺市,,,,,,,1023,2,100,1023,1462,,,,,
1463,5,105.280773,27.305964,毕节,,520500,0857,520500000000,,,毕节市,毕节地区,,,,,,1023,2,100,1023,1463,,,,,
1464,5,109.185019,27.734786,铜仁,,520600,0856,520600000000,,,铜仁市,铜仁地区,,,,,,1023,2,100,1023,1464,,,,,
1465,5,104.903929,25.090934,黔西南,,522300,0859,522300000000,,,黔西南布依族苗族自治州,黔西南州,,,,,,1023,2,100,1023,1465,,,,,
1466,5,107.978722,26.586978,黔东南,,522600,0855,522600000000,,,黔东南苗族侗族自治州,黔东南州,,,,,,1023,2,100,1023,1466,,,,,
1467,5,107.517933,26.257531,黔南,,522700,0854,522700000000,,,黔南布依族苗族自治州,黔南州,,,,,,1023,2,100,1023,1467,,,,,
1468,5,102.831475,24.883164,昆明,,530100,0871,530100000000,,,昆明市,,,,,,,1024,2,100,1024,1468,,,,,
1469,5,103.794144,25.493001,曲靖,,530300,0874,530300000000,,,曲靖市,,,,,,,1024,2,100,1024,1469,,,,,
1470,5,102.54529,24.355101,玉溪,,530400,0877,530400000000,,,玉溪市,,,,,,,1024,2,100,1024,1470,,,,,
1471,5,99.160842,25.114903,保山,,530500,0875,530500000000,,,保山市,,,,,,,1024,2,100,1024,1471,,,,,
1472,5,103.715372,27.341682,昭通,,530600,0870,530600000000,,,昭通市,,,,,,,1024,2,100,1024,1472,,,,,
1473,5,100.226618,26.858594,丽江,,530700,0888,530700000000,,,丽江市,,,,,,,1024,2,100,1024,1473,,,,,
1474,5,100.965335,22.828057,普洱,,530800,0879,530800000000,,,普洱市,,,,,,,1024,2,100,1024,1474,,,,,
1475,5,100.078337,23.880164,临沧,,530900,0883,530900000000,,,临沧市,,,,,,,1024,2,100,1024,1475,,,,,
1476,5,101.526599,25.04857,楚雄,,532300,0878,532300000000,,,楚雄彝族自治州,楚雄州,,,,,,1024,2,100,1024,1476,,,,,
1477,5,103.372775,23.365644,红河,,532500,0873,532500000000,,,红河哈尼族彝族自治州,红河州,,,,,,1024,2,100,1024,1477,,,,,
1478,5,104.214147,23.403384,文山,,532600,0876,532600000000,,,文山壮族苗族自治州,,,,,,,1024,2,100,1024,1478,,,,,
1479,5,100.796654,22.010211,西双版纳,,532800,0691,532800000000,,,西双版纳傣族自治州,,,,,,,1024,2,100,1024,1479,,,,,
1480,5,100.26654,25.60952,大理,,532900,0872,532900000000,,,大理白族自治州,大理州,,,,,,1024,2,100,1024,1480,,,,,
1481,5,98.584742,24.436525,德宏,,533100,0692,533100000000,,,德宏傣族景颇族自治州,德宏州,,,,,,1024,2,100,1024,1481,,,,,
1482,5,98.852701,25.85588,怒江,,533300,0886,533300000000,,,怒江傈僳族自治州,怒江州,,,,,,1024,2,100,1024,1482,,,,,
1483,5,99.701141,27.822377,迪庆,,533400,0887,533400000000,,,迪庆藏族自治州,,,,,,,1024,2,100,1024,1483,,,,,
1484,5,91.139327,29.64829,拉萨,,540100,0891,540100000000,,,拉萨市,,,,,,,1025,2,100,1025,1484,,,,,
1485,5,88.878548,29.270134,日喀则,,540200,0892,540200000000,,,日喀则市,,,,,,,1025,2,100,1025,1485,,,,,
1486,5,97.171484,31.143295,昌都,,540300,0895,540300000000,,,昌都市,,,,,,,1025,2,100,1025,1486,,,,,
1487,5,94.360325,29.651818,林芝,,540400,0894,540400000000,,,林芝市,,,,,,,1025,2,100,1025,1487,,,,,
1488,5,91.771923,29.240221,山南,,540500,0893,540500000000,,,山南市,,,,,,,1025,2,100,1025,1488,,,,,
1489,5,91.115652,29.64963,那曲,,540000,,540600000000,,,那曲市,,,,,,,1025,2,100,1025,1489,,,,,
1490,5,80.103588,32.503593,阿里,,542500,0897,542500000000,,,阿里地区,,,,,,,1025,2,100,1025,1490,,,,,
1491,5,108.935517,34.343123,西安,,610100,029,610100000000,,,西安市,,,,,,,1026,2,100,1026,1491,,,,,
1492,5,108.940516,34.897841,铜川,,610200,0919,610200000000,,,铜川市,,,,,,,1026,2,100,1026,1492,,,,,
1493,5,107.233282,34.363399,宝鸡,,610300,0917,610300000000,,,宝鸡市,,,,,,,1026,2,100,1026,1493,,,,,
1494,5,108.704318,34.331047,咸阳,,610400,0910,610400000000,,,咸阳市,,,,,,,1026,2,100,1026,1494,,,,,
1495,5,109.504642,34.501322,渭南,,610500,0913,610500000000,,,渭南市,,,,,,,1026,2,100,1026,1495,,,,,
1496,5,109.484324,36.585358,延安,,610600,0911,610600000000,,,延安市,,,,,,,1026,2,100,1026,1496,,,,,
1497,5,107.018801,33.069367,汉中,,610700,0916,610700000000,,,汉中市,,,,,,,1026,2,100,1026,1497,,,,,
1498,5,109.729005,38.284872,榆林,,610800,0912,610800000000,,,榆林市,,,,,,,1026,2,100,1026,1498,,,,,
1499,5,109.024157,32.686785,安康,,610900,0915,610900000000,,,安康市,,,,,,,1026,2,100,1026,1499,,,,,
1500,5,109.935488,33.872098,商洛,,611000,0914,611000000000,,,商洛市,,,,,,,1026,2,100,1026,1500,,,,,
1501,5,103.8319,36.061416,兰州,,620100,0931,620100000000,,,兰州市,,,,,,,1027,2,100,1027,1501,,,,,
1502,5,98.288553,39.772298,嘉峪关,,620200,1937,620200000000,,,嘉峪关市,,,,,,,1027,2,100,1027,1502,,,,,
1503,5,102.186054,38.519651,金昌,,620300,0935,620300000000,,,金昌市,,,,,,,1027,2,100,1027,1503,,,,,
1504,5,104.135742,36.544665,白银,,620400,0943,620400000000,,,白银市,,,,,,,1027,2,100,1027,1504,,,,,
1505,5,105.72101,34.582181,天水,,620500,0938,620500000000,,,天水市,,,,,,,1027,2,100,1027,1505,,,,,
1506,5,102.636294,37.927978,武威,,620600,1935,620600000000,,,武威市,,,,,,,1027,2,100,1027,1506,,,,,
1507,5,100.448116,38.925237,张掖,,620700,0936,620700000000,,,张掖市,,,,,,,1027,2,100,1027,1507,,,,,
1508,5,106.661016,35.543517,平凉,,620800,0933,620800000000,,,平凉市,,,,,,,1027,2,100,1027,1508,,,,,
1509,5,98.493849,39.731588,酒泉,,620900,0937,620900000000,,,酒泉市,,,,,,,1027,2,100,1027,1509,,,,,
1510,5,107.638888,35.709473,庆阳,,621000,0934,621000000000,,,庆阳市,,,,,,,1027,2,100,1027,1510,,,,,
1511,5,104.623611,35.581205,定西,,621100,0932,621100000000,,,定西市,,,,,,,1027,2,100,1027,1511,,,,,
1512,5,104.918959,33.402638,陇南,,621200,2935,621200000000,,,陇南市,,,,,,,1027,2,100,1027,1512,,,,,
1513,5,103.208296,35.601542,临夏,,622900,0930,622900000000,,,临夏回族自治州,临夏州,,,,,,1027,2,100,1027,1513,,,,,
1514,5,102.909304,34.984523,甘南,,623000,0941,623000000000,,,甘南藏族自治州,甘南州,,,,,,1027,2,100,1027,1514,,,,,
1515,5,101.776296,36.617226,西宁,,630100,0971,630100000000,,,西宁市,,,,,,,1028,2,100,1028,1515,,,,,
1516,5,102.102217,36.501975,海东,,630200,0972,630200000000,,,海东市,,,,,,,1028,2,100,1028,1516,,,,,
1517,5,100.899543,36.954459,海北,,632200,0970,632200000000,,,海北藏族自治州,海北州,,,,,,1028,2,100,1028,1517,,,,,
1518,5,102.013363,35.519962,黄南,,632300,0973,632300000000,,,黄南藏族自治州,,,,,,,1028,2,100,1028,1518,,,,,
1519,5,100.619095,36.286839,海南,,632500,0974,632500000000,,,海南藏族自治州,,,,,,,1028,2,100,1028,1519,,,,,
1520,5,100.243467,34.47291,果洛,,632600,0975,632600000000,,,果洛藏族自治州,,,,,,,1028,2,100,1028,1520,,,,,
1521,5,97.09128,33.013643,玉树,,632700,0976,632700000000,,,玉树藏族自治州,,,,,,,1028,2,100,1028,1521,,,,,
1522,5,97.368949,37.37666,海西,,632800,0977,632800000000,,,海西蒙古族藏族自治州,,,,,,,1028,2,100,1028,1522,,,,,
1523,5,106.22651,38.486733,银川,,640100,0951,640100000000,,,银川市,,,,,,,1029,2,100,1029,1523,,,,,
1524,5,106.378592,38.982395,石嘴山,,640200,0952,640200000000,,,石嘴山市,,,,,,,1029,2,100,1029,1524,,,,,
1525,5,106.193994,37.996917,吴忠,,640300,0953,640300000000,,,吴忠市,,,,,,,1029,2,100,1029,1525,,,,,
1526,5,106.238415,36.016039,固原,,640400,0954,640400000000,,,固原市,,,,,,,1029,2,100,1029,1526,,,,,
1527,5,105.193134,37.499418,中卫,,640500,1953,640500000000,,,中卫市,,,,,,,1029,2,100,1029,1527,,,,,
1528,5,87.613998,43.824387,乌鲁木齐,,650100,0991,650100000000,,,乌鲁木齐市,,,,,,,1030,2,100,1030,1528,,,,,
1529,5,84.886803,45.579084,克拉玛依,,650200,0990,650200000000,,,克拉玛依市,,,,,,,1030,2,100,1030,1529,,,,,
1530,5,89.186813,42.949832,吐鲁番,,650400,0995,650400000000,,,吐鲁番市,吐鲁番地区,,,,,,1030,2,100,1030,1530,,,,,
1531,5,93.513318,42.816988,哈密,,650500,0902,650500000000,,,哈密市,,,,,,,1030,2,100,1030,1531,,,,,
1532,5,87.305113,44.009865,昌吉,,652300,0994,652300000000,,,昌吉回族自治州,昌吉州,,,,,,1030,2,100,1030,1532,,,,,
1533,5,82.062877,44.904567,博尔塔拉,,652700,0909,652700000000,,,博尔塔拉蒙古自治州,,,,,,,1030,2,100,1030,1533,,,,,
1534,5,86.142645,41.762611,巴音郭楞,,652800,0996,652800000000,,,巴音郭楞蒙古自治州,,,,,,,1030,2,100,1030,1534,,,,,
1535,5,80.258437,41.167797,阿克苏,,652900,0997,652900000000,,,阿克苏地区,,,,,,,1030,2,100,1030,1535,,,,,
1536,5,76.16478,39.714112,克孜勒苏柯尔克孜,,653000,0908,653000000000,,,克孜勒苏柯尔克孜自治州,,,,,,,1030,2,100,1030,1536,,,,,
1537,5,75.9868,39.470173,喀什,,653100,0998,653100000000,,,喀什地区,,,,,,,1030,2,100,1030,1537,,,,,
1538,5,79.920294,37.114498,和田,,653200,0903,653200000000,,,和田地区,,,,,,,1030,2,100,1030,1538,,,,,
1539,5,81.321087,43.915571,伊犁,,654000,0999,654000000000,,,伊犁哈萨克自治州,伊犁州,,,,,,1030,2,100,1030,1539,,,,,
1540,5,82.977151,46.744654,塔城,,654200,0901,654200000000,,,塔城地区,,,,,,,1030,2,100,1030,1540,,,,,
1541,5,88.137901,47.843621,阿勒泰,,654300,0906,654300000000,,,阿勒泰地区,,,,,,,1030,2,100,1030,1541,,,,,
1542,5,87.624842,43.791791,自治区直辖县级行政区划,,659000,,659000000000,,,,,,,,,,1030,2,100,1030,1542,,,,,
